Date,Actual,Predicted,Error,Error_%
2025-04-28,209.2281036376953,198.30869,-10.919418334960938,-5.218906134077131
2025-04-29,210.29345703125003,199.75906,-10.534393310546903,-5.009377590374327
2025-04-30,211.57785034179688,201.16522,-10.412628173828125,-4.921416942750328
2025-05-01,212.39430236816406,202.46956,-9.92474365234375,-4.672791850668484
2025-05-02,204.45889282226562,203.64546,-0.8134307861328125,-0.3978456377732227
2025-05-05,198.02691650390625,203.66046,5.633544921875,2.8448379752274096
2025-05-06,197.64854431152344,202.74368,5.0951385498046875,2.5778781055801723
2025-05-07,195.3983612060547,201.5055,6.1071319580078125,3.125477573257444
2025-05-08,196.63299560546875,200.00026,3.3672637939453125,1.7124612192256417
2025-05-09,197.66848754882812,198.71542,1.04693603515625,0.5296423563202686
2025-05-12,210.15049743652344,197.80597,-12.344528198242188,-5.874137034565377
2025-05-13,212.28399658203125,198.53725,-13.746749877929688,-6.475641169030675
2025-05-14,211.68580627441406,199.94127,-11.744537353515625,-5.5480986468648075
2025-05-15,210.80848693847656,201.46335,-9.345138549804688,-4.432999204881169
2025-05-16,210.6190643310547,202.78369,-7.8353729248046875,-3.720163200653533
2025-05-19,208.14659118652344,203.86392,-4.2826690673828125,-2.05752544058963
2025-05-20,206.23242187500003,204.34055,-1.8918762207031534,-0.9173515024954915
2025-05-21,201.47689819335938,204.33142,2.854522705078125,1.4167990130256083
2025-05-22,200.74911499023438,203.54543,2.7963104248046875,1.3929378592482047
2025-05-23,194.67758178710938,202.45767,7.78009033203125,3.9963976645956114
2025-05-27,199.60260009765625,200.56349,0.9608917236328125,0.48140240816637303
2025-05-28,199.81195068359375,199.33792,-0.474029541015625,-0.23723783256901404
2025-05-29,199.34336853027344,198.50356,-0.839813232421875,-0.42128977683766594
2025-05-30,200.24066162109375,197.89894,-2.3417205810546875,-1.169453078159429
2025-06-02,201.08807373046875,197.48749,-3.6005859375,-1.7905517073708193
2025-06-03,202.6533203125,197.37558,-5.277740478515625,-2.604319766573341
2025-06-04,202.20468139648438,197.6085,-4.5961761474609375,-2.2730315221776305
2025-06-05,200.0213165283203,197.90941,-2.111907958984375,-1.055841445121854
2025-06-06,203.3013458251953,197.87663,-5.424713134765625,-2.6683114726795556
2025-06-09,200.8388214111328,198.27974,-2.55908203125,-1.2741968974271953
2025-06-10,202.0551300048828,198.33035,-3.7247772216796875,-1.843446004855049
2025-06-11,198.1769256591797,198.4482,0.271270751953125,0.13688311646313983
2025-06-12,198.5956573486328,198.0048,-0.590850830078125,-0.2975144763819744
2025-06-13,195.85398864746094,197.46611,1.61212158203125,0.8231242024552711
2025-06-16,197.81802368164062,196.55336,-1.2646636962890625,-0.6393066075335759
2025-06-17,195.0464630126953,195.95988,0.913421630859375,0.46830976412011205
2025-06-18,195.9835968017578,195.13321,-0.8503875732421875,-0.43390752446612935
2025-06-20,200.3902130126953,194.49759,-5.8926239013671875,-2.940574698123542
2025-06-23,200.888671875,194.6584,-6.2302703857421875,-3.1013547591269264
2025-06-24,199.6923065185547,195.16762,-4.524688720703125,-2.265830266366675
2025-06-25,200.948486328125,195.6015,-5.34698486328125,-2.6608734213355847
2025-06-26,200.3902130126953,196.22186,-4.1683502197265625,-2.0801166669065245
2025-06-27,200.469970703125,196.67532,-3.794647216796875,-1.8928756279494596
2025-06-30,204.5475311279297,197.00046,-7.5470733642578125,-3.689642853492895
2025-07-01,207.18951416015625,197.89912,-9.290390014648438,-4.484005888187479
2025-07-02,211.7954864501953,199.29927,-12.4962158203125,-5.900133203854201
2025-07-03,212.90213012695312,201.32619,-11.575942993164062,-5.437213327204078
2025-07-07,209.3130340576172,203.536,-5.77703857421875,-2.759999443048786
2025-07-08,209.3728485107422,204.80974,-4.5631103515625,-2.1794183840071235
2025-07-09,210.4994354248047,205.65208,-4.84735107421875,-2.302785783931633
2025-07-10,211.7655792236328,206.34532,-5.420257568359375,-2.5595555180548812
2025-07-11,210.5193634033203,207.09906,-3.4203033447265625,-1.6246977424940368
2025-07-14,207.98707580566406,207.48138,-0.5056915283203125,-0.24313603446822493
2025-07-15,208.4755859375,207.17218,-1.30340576171875,-0.6252078658790795
2025-07-16,209.52239990234375,206.83713,-2.685272216796875,-1.2816158167568017
2025-07-17,209.38284301757812,206.72092,-2.66192626953125,-1.2713201479014093
2025-07-18,210.539306640625,206.67116,-3.8681488037109375,-1.8372573109654917
2025-07-21,211.83535766601562,206.89581,-4.939544677734375,-2.331784803140452
2025-07-22,213.74954223632812,207.47612,-6.2734222412109375,-2.9349406672763054
2025-07-23,213.5002899169922,208.4355,-5.064788818359375,-2.372263204105502
2025-07-24,213.11148071289062,209.33398,-3.777496337890625,-1.7725447382066513
2025-07-25,213.2311248779297,210.0174,-3.2137298583984375,-1.5071579537172304
2025-07-28,213.40060424804688,210.59663,-2.8039703369140625,-1.31394676542474
2025-07-29,210.6290283203125,211.09474,0.4657135009765625,0.22110603874995438
2025-07-30,208.415771484375,210.59079,2.175018310546875,1.0435958349293815
2025-07-31,206.9402618408203,209.30446,2.36419677734375,1.1424537479141224
2025-08-01,201.76600646972656,207.5258,5.759796142578125,2.854691056911184
2025-08-04,202.7330780029297,204.86678,2.133697509765625,1.0524663911701628
2025-08-05,202.3043670654297,202.58644,0.282073974609375,0.13943049213472788
2025-08-06,212.60302734375,200.6633,-11.939727783203125,-5.615972609787074
2025-08-07,219.36245727539062,201.22658,-18.135879516601562,-8.26754028098506
2025-08-08,228.65419006347656,203.44234,-25.21185302734375,-11.026193318541287
2025-08-11,226.74781799316406,206.85863,-19.889190673828125,-8.771502566092055
2025-08-12,229.21310424804688,210.1073,-19.105804443359375,-8.335389246630378
2025-08-13,232.88612365722656,213.2623,-19.623825073242188,-8.426360817497875
2025-08-14,232.33717346191406,216.34926,-15.9879150390625,-6.8813418020183175
2025-08-15,231.1494140625,218.9915,-12.157913208007812,-5.259763801400102
2025-08-18,230.45074462890625,220.94127,-9.509475708007812,-4.126467772243859
2025-08-19,230.1213836669922,222.33107,-7.790313720703125,-3.3853063094633833
2025-08-20,225.5800323486328,223.30719,-2.2728424072265625,-1.0075547838001442
2025-08-21,224.47213745117188,223.07617,-1.395965576171875,-0.6218881292006815
2025-08-22,227.3267059326172,222.34319,-4.9835205078125,-2.192228355822692
2025-08-25,226.7278594970703,221.94542,-4.782440185546875,-2.109330629308337
2025-08-26,228.87376403808594,221.61348,-7.260284423828125,-3.1721785388298027
2025-08-27,230.05152893066406,221.64162,-8.409912109375,-3.6556645150181506
2025-08-28,232.11758422851562,222.03206,-10.085525512695312,-4.345007098973722
2025-08-29,231.69837951660156,222.83006,-8.868316650390625,-3.8275264025984246
2025-09-02,229.28298950195312,223.62192,-5.66107177734375,-2.46903260884756
2025-09-03,238.01634216308594,223.73738,-14.278961181640625,-5.999151592648564
2025-09-04,239.3238525390625,224.87656,-14.447296142578125,-6.0367138458211285
2025-09-05,239.2340087890625,226.33733,-12.896682739257812,-5.390823321708027
2025-09-08,237.42745971679688,227.80621,-9.621246337890625,-4.052288791434164
2025-09-09,233.9041748046875,228.72328,-5.1808929443359375,-2.2149638623004653
2025-09-10,226.35855102539062,228.61868,2.2601318359375,0.9984742461458773
2025-09-11,229.59239196777344,226.87523,-2.7171630859375,-1.1834726153813024
2025-09-12,233.62472534179688,225.40149,-8.223236083984375,-3.5198483687690345
2025-09-15,236.24969482421875,224.70805,-11.541641235351562,-4.885357098107197
2025-09-16,237.6969451904297,224.82492,-12.872024536132812,-5.4153091979455
2025-09-17,238.5353546142578,225.4357,-13.099655151367188,-5.491703807408762
2025-09-18,237.42745971679688,226.33676,-11.0906982421875,-4.671194416777431
2025-09-19,245.032958984375,227.09187,-17.941085815429688,-7.321907179259806
2025-09-22,255.5928192138672,228.42824,-27.164581298828125,-10.628069044497753
2025-09-23,253.9459686279297,230.80263,-23.143341064453125,-9.113490239477562
2025-09-24,251.8300018310547,233.16304,-18.666961669921875,-7.412524931181546
2025-09-25,256.3813171386719,235.04181,-21.339508056640625,-8.323347541388316
2025-09-26,254.97401428222656,236.99097,-17.983047485351562,-7.052894208053069
2025-09-29,253.9459686279297,238.5325,-15.413467407226562,-6.069585388776023
2025-09-30,254.14559936523438,239.64537,-14.500228881835938,-5.7054809991014475
2025-10-01,254.9640350341797,240.5818,-14.382232666015625,-5.640886827072527
2025-10-02,256.6408386230469,241.48334,-15.157501220703125,-5.906114280964616
2025-10-03,257.5291442871094,242.46469,-15.064453125,-5.849610989350866
2025-10-06,256.2016906738281,243.43796,-12.76373291015625,-4.9819081507958645
2025-10-07,255.99208068847656,244.04825,-11.943832397460938,-4.665703862923673
2025-10-08,257.5690612792969,244.50166,-13.067398071289062,-5.07335702758156
2025-10-09,253.55670166015625,245.07895,-8.477752685546875,-3.3435332728494247
2025-10-10,244.80340576171875,244.70741,-0.0959930419921875,-0.03921229841288363
2025-10-13,247.18885803222656,242.63464,-4.5542144775390625,-1.8424028145092686
2025-10-14,247.29864501953125,240.79114,-6.50750732421875,-2.63143670831872
2025-10-15,248.8656463623047,239.2019,-9.663742065429688,-3.8831161338198426
2025-10-16,246.979248046875,238.26233,-8.7169189453125,-3.5294135091293533
2025-10-17,251.81002807617188,237.31937,-14.49066162109375,-5.754600693150458
2025-10-20,261.7411193847656,237.33965,-24.401473999023438,-9.322751448599368
2025-10-21,262.2701110839844,238.85153,-23.4185791015625,-8.929183354051116
2025-10-22,257.9583435058594,240.841,-17.117340087890625,-6.635699336277454
2025-10-23,259.0861511230469,242.0616,-17.024551391601562,-6.571000154892938
2025-10-24,262.32000732421875,243.14565,-19.174362182617188,-7.309530972572106
2025-10-27,268.2986145019531,244.429,-23.869613647460938,-8.896659303206047
2025-10-28,268.4882507324219,246.25659,-22.231658935546875,-8.280309799367412
2025-10-29,269.1869201660156,248.10289,-21.084030151367188,-7.832486860195152
2025-10-30,270.8836669921875,249.83485,-21.048812866210938,-7.770425252999106
2025-10-31,269.85565185546875,251.50444,-18.351211547851562,-6.800380655981309
2025-11-03,268.53814697265625,252.76201,-15.776138305664062,-5.874822062904329
2025-11-04,269.5262756347656,253.4399,-16.086380004882812,-5.968390268072203
2025-11-05,269.6260986328125,254.01299,-15.613113403320312,-5.790653606045336
2025-11-06,269.25677490234375,254.48927,-14.767501831054688,-5.48454234305179
2025-11-07,267.9592590332031,254.80614,-13.153121948242188,-4.908627526325698
2025-11-10,269.1781311035156,254.74103,-14.437103271484375,-5.363401258600914
2025-11-11,274.99267578125,254.85297,-20.13970947265625,-7.323725773946395
2025-11-12,273.21435546875,255.77301,-17.44134521484375,-6.383758710233173
2025-11-13,272.6948547363281,256.3844,-16.310455322265625,-5.981211247288255
2025-11-14,272.15533447265625,256.8275,-15.32781982421875,-5.632011532648739
2025-11-17,267.2099609375,257.0364,-10.173553466796875,-3.8073256816861156
2025-11-18,267.19000244140625,255.95918,-11.230819702148438,-4.203308357172276
2025-11-19,268.3089294433594,254.79836,-13.510574340820312,-5.0354546040825765
2025-11-20,266.0010986328125,253.97487,-12.026229858398438,-4.521120371385919
2025-11-21,271.2361755371094,252.94997,-18.286209106445312,-6.741803179548028
2025-11-24,275.6620788574219,252.93935,-22.722732543945312,-8.242966402244242
2025-11-25,276.7110900878906,253.8481,-22.862991333007812,-8.262405140952584
2025-11-26,277.29052734375,255.18317,-22.10736083984375,-7.972634713351683
2025-11-28,278.5893249511719,256.66397,-21.92535400390625,-7.870134294538776
2025-12-01,282.8353576660156,258.23102,-24.604339599609375,-8.699173894893034
2025-12-02,285.9224548339844,260.11145,-25.811004638671875,-9.027274424339481
2025-12-03,283.8843688964844,262.2004,-21.6839599609375,-7.638307119630226
2025-12-04,280.4375915527344,263.62085,-16.816741943359375,-5.996607605367022
2025-12-05,278.5193786621094,263.8787,-14.64068603515625,-5.256613060636565
2025-12-08,277.6302185058594,263.38303,-14.2471923828125,-5.131715293633215
2025-12-09,276.9208679199219,262.55206,-14.368804931640625,-5.18877650484459
2025-12-10,278.5193786621094,261.63696,-16.882415771484375,-6.06148694305597
2025-12-11,277.77008056640625,261.1293,-16.640777587890625,-5.990845937747542
2025-12-12,278.0198669433594,260.63687,-17.38299560546875,-6.252429294561948
2025-12-15,273.8537292480469,260.32767,-13.52606201171875,-4.939155675863493
2025-12-16,274.353271484375,259.19638,-15.156890869140625,-5.524589077117618
2025-12-17,271.58587646484375,258.1435,-13.4423828125,-4.949588317137725
2025-12-18,271.935546875,256.69208,-15.24346923828125,-5.6055449217487485
2025-12-19,273.4141845703125,255.41084,-18.003341674804688,-6.584640699273911
2025-12-22,270.7166748046875,254.50154,-16.215133666992188,-5.989706278230121
2025-12-23,272.1053771972656,253.42323,-18.682144165039062,-6.865775442392397
2025-12-24,273.55401611328125,252.88753,-20.666488647460938,-7.554810907584246
2025-12-26,273.1444091796875,252.99318,-20.151229858398438,-7.377500392161419
2025-12-29,273.50408935546875,253.22879,-20.275299072265625,-7.413161214534586
2025-12-30,272.82470703125,253.59395,-19.230758666992188,-7.048759944160573
